# cycle och pass data
1575 10 0 3098803162
1576 11 0 1444568657
1577 12 0 3210256423
1578 13 0 795922349
1579 14 0 4593743182
1580 15 0 -166585228
1585 0 0 5657165824
1586 1 0 2082507543
1587 2 0 1399712919
1588 3 0 -312561168
1589 4 0 -121000411
1590 5 0 -2050715796
1591 6 0 -148542698
1592 7 0 -2806170724
1593 8 0 -2602063964
1594 9 0 -861032324
1595 10 0 1422646019
1596 11 0 945864669
1597 12 0 -513759768
1598 13 0 -2197215364
1599 14 0 -1406417028
1600 15 0 -2619359508
1605 0 0 1264812032
1606 1 0 -1343156433
1607 2 0 2156451009
1608 3 0 1743047818
1609 4 0 2154212348
1610 5 0 818766429
1611 6 0 3570075260
1612 7 0 -1124411100
1613 8 0 280100109
1614 9 0 -428932330
1615 10 0 651620588
1616 11 0 -131861761
1617 12 0 406566622
1618 13 0 2409535761
1619 14 0 -2250116204
1620 15 0 -490965554
1625 0 0 -1206550528
1626 1 0 1415653781
1627 2 0 -2362446803
1628 3 0 56423139
1629 4 0 352372664
1630 5 0 -1289865032
1631 6 0 1701336067
1632 7 0 929979648
1633 8 0 -98714029
1634 9 0 -289642460
1635 10 0 369421911
1636 11 0 -1088810020
1637 12 0 980640851
1638 13 0 27450027
1639 14 0 -595783476
1640 15 0 -2482806418
1645 0 0 -1277001728
1646 1 0 3902450641
1647 2 0 -1198899029
1648 3 0 -3649976587
1649 4 0 -2557748889
1650 5 0 748809150
1651 6 0 -1911144882
1652 7 0 409460487
1653 8 0 1207118095
1654 9 0 -202153969
1655 10 0 -2215214140
1656 11 0 -484976555
1657 12 0 -98012551
1658 13 0 -3909715518
1659 14 0 -1186044408
1660 15 0 -2012757066
1665 0 0 -1227227136
1666 1 0 2554020939
1667 2 0 -194182849
1668 3 0 42790346
1669 4 0 655498298
1670 5 0 455753958
1671 6 0 590944377
1672 7 0 64348198
1673 8 0 2733449471
1674 9 0 2111429527
1675 10 0 -1792471884
1676 11 0 209069283
1677 12 0 -292559532
1678 13 0 -3894533592
1679 14 0 -2547362984
1680 15 0 1998873502
1685 0 0 -1918435328
1686 1 0 -1638620792
1687 2 0 -989268688
1688 3 0 1483009731
1689 4 0 2497984664
1690 5 0 -287453027
1691 6 0 3119357264
1692 7 0 3003051886
1693 8 0 3163112264
1694 9 0 -1851963029
1695 10 0 -1479553455
1696 11 0 -1003734278
1697 12 0 71531700
1698 13 0 -1899314680
1699 14 0 -4856213278
1700 15 0 125590493
1705 0 0 38961152
1706 1 0 -2556751880
1707 2 0 311563377
1708 3 0 733976532
1709 4 0 1631271370
1710 5 0 -177640276
1711 6 0 594179796
1712 7 0 1474437132
1713 8 0 454856366
1714 9 0 1067747817
1715 10 0 4066662097
1716 11 0 1654564276
1717 12 0 617807556
1718 13 0 1076574570
1719 14 0 122626669
1720 15 0 1152114569
1725 0 0 2927820800
1726 1 0 1125004072
1727 2 0 -99058085
1728 3 0 3640062019
1729 4 0 3457122306
1730 5 0 -798640192
1731 6 0 -235541773
1732 7 0 -2056151877
1733 8 0 898087685
1734 9 0 1782702656
1735 10 0 6102952934
1736 11 0 571618148
1737 12 0 1017289445
1738 13 0 1902781112
1739 14 0 478096105
1740 15 0 1250955480
1745 0 0 -651919360
1746 1 0 1885228740
1747 2 0 1089143319
1748 3 0 -2118395890
1749 4 0 -199423240
1750 5 0 -1642896701
1751 6 0 1615574509
1752 7 0 906186635
1753 8 0 496217395
1754 9 0 -3740032833
1755 10 0 -533582395
1756 11 0 3816270381
1757 12 0 -1998362856
1758 13 0 -4032872474
1759 14 0 -233190418
1760 15 0 -4479540631
1765 0 0 -2368012288
1766 1 0 -426859156
1767 2 0 -3349786768
1768 3 0 471146041
1769 4 0 855648866
1770 5 0 -1519334055
1771 6 0 -777021081
1772 7 0 2006748695
1773 8 0 -202602104
1774 9 0 3413743884
1775 10 0 6408779519
1776 11 0 -1578811876
1777 12 0 2486435379
1778 13 0 5754705461
1779 14 0 -372974970
1780 15 0 1060327504
1785 0 0 -1940553728
1786 1 0 79871784
1787 2 0 -1605933737
1788 3 0 1724530195
1789 4 0 2478615274
1790 5 0 246711775
1791 6 0 -2785098592
1792 7 0 -895249758
1793 8 0 3051974409
1794 9 0 -773277281
1795 10 0 -1050448717
1796 11 0 2194540402
1797 12 0 253076566
1798 13 0 421158053
1799 14 0 2094653592
1800 15 0 115829228
1805 0 0 1603764224
1806 1 0 -968374164
1807 2 0 2364002657
1808 3 0 -1589289757
1809 4 0 -1004681961
1810 5 0 -4058319884
1811 6 0 -471788649
1812 7 0 2884570171
1813 8 0 -747349796
1814 9 0 -1882357516
1815 10 0 2263068534
1816 11 0 331858489
1817 12 0 -484198064
1818 13 0 -79857503
1819 14 0 1862332555
1820 15 0 2332091572
1825 0 0 5233999872
1826 1 0 -2043063828
1827 2 0 -908071566
1828 3 0 4593015147
1829 4 0 3420555229
1830 5 0 -165105687
1831 6 0 1968883908
1832 7 0 -2627500808
1833 8 0 -2160661047
1834 9 0 2549082685
1835 10 0 2796982544
1836 11 0 1960301503
1837 12 0 -1364741820
1838 13 0 2051343163
1839 14 0 -1987064073
1840 15 0 -500083613
1845 0 0 5815271424
1846 1 0 246542248
1847 2 0 -566822444
1848 3 0 1788169645
1849 4 0 -1076056634
1850 5 0 -786397918
1851 6 0 -239814185
1852 7 0 -2141728298
1853 8 0 -1120644880
1854 9 0 190217038
1855 10 0 119245598
1856 11 0 63012448
1857 12 0 1764811744
1858 13 0 -39885680
1859 14 0 166578891
1860 15 0 1432078131
1865 0 0 2822766592
1866 1 0 -59906104
1867 2 0 701982944
1868 3 0 1042299713
1869 4 0 51456581
1870 5 0 -136357368
1871 6 0 3387198959
1872 7 0 -2697432413
1873 8 0 -2093121918
1874 9 0 1496727404
1875 10 0 2386501390
1876 11 0 2484480383
1877 12 0 -2117690441
1878 13 0 -1345093491
1879 14 0 469334595
1880 15 0 -630949126
1885 0 0 79101952
1886 1 0 1258998940
1887 2 0 -3648738407
1888 3 0 -802265390
1889 4 0 -173780674
1890 5 0 63191078
1891 6 0 2435556168
1892 7 0 -1882979075
1893 8 0 277194875
1894 9 0 1018161491
1895 10 0 -2047897871
1896 11 0 -2046567583
1897 12 0 -849670045
1898 13 0 907133315
1899 14 0 380094458
1900 15 0 -816261817
1905 0 0 -3599171584
1906 1 0 71348995
1907 2 0 -218963169
1908 3 0 -1155452166
1909 4 0 -974633204
1910 5 0 -255864393
1911 6 0 -3190699187
1912 7 0 -132897909
1913 8 0 879741973
1914 9 0 995776025
1915 10 0 -1405272194
1916 11 0 33761951
1917 12 0 1872113912
1918 13 0 -2381608267
1919 14 0 4300979745
1920 15 0 263048292
1925 0 0 597655552
1926 1 0 -84188069
1927 2 0 -878780706
1928 3 0 -1173733527
1929 4 0 2233269861
1930 5 0 492999715
1931 6 0 -2262333519
1932 7 0 -950289189
1933 8 0 1175109480
1934 9 0 -564294323
1935 10 0 4362335737
1936 11 0 3018972291
1937 12 0 937197918
1938 13 0 -996498007
1939 14 0 1928054507
1940 15 0 486545705
1945 0 0 1588461568
1946 1 0 -2304033541
1947 2 0 -1698836846
1948 3 0 998919209
1949 4 0 1650737793
1950 5 0 -2606267077
1951 6 0 3302833493
1952 7 0 -52439310
1953 8 0 -1837730350
1954 9 0 -1444121432
1955 10 0 -610868951
1956 11 0 -528531295
1957 12 0 23241737
1958 13 0 1416107527
1959 14 0 -1185764076
1960 15 0 -2105261392
1965 0 0 58458112
1966 1 0 -471478235
1967 2 0 2481789921
1968 3 0 548602191
1969 4 0 -1304379522
1970 5 0 -562296303
1971 6 0 1263732485
1972 7 0 553752076
1973 8 0 -1801394865
1974 9 0 -954648447
1975 10 0 -1584057034
1976 11 0 -1597228088
1977 12 0 -524354161
1978 13 0 1018624772
1979 14 0 -960800552
1980 15 0 -188040795
1987 0 0 -4920705024
1988 1 0 -1620773311
1989 2 0 -404537563
1990 3 0 -457694957
1991 4 0 1502264520
1992 5 0 -738931921
1993 6 0 1623151633
1994 7 0 2642809204
1995 8 0 941667622
1996 9 0 2425653105
1997 10 0 1121670994
1998 11 0 -1117114444
1999 12 0 218099243
2000 13 0 2344694073
2001 14 0 2295099412
2002 15 0 1834990731
2007 0 0 -6742179840
2008 1 0 1623204215
2009 2 0 -2121000853
2010 3 0 -752520900
2011 4 0 -189017633
2012 5 0 1564225268
2013 6 0 1725606331
2014 7 0 2232469085
2015 8 0 -1427006957
2016 9 0 -1680696997
2017 10 0 -413059902
2018 11 0 2985092463
2019 12 0 1090074956
2020 13 0 -3717658276
2021 14 0 -2545005617
2022 15 0 -593311084
2027 0 0 -2443476992
2028 1 0 1131922520
2029 2 0 -790822704
2030 3 0 2152001081
2031 4 0 1351961314
2032 5 0 1413143494
2033 6 0 -1241517187
2034 7 0 -1155167520
2035 8 0 1874778666
2036 9 0 3170342670
2037 10 0 -1823589855
2038 11 0 -1115487508
2039 12 0 1651554030
2040 13 0 1340089489
2041 14 0 279351738
2042 15 0 -1186643321
2047 0 0 97550336
2048 1 0 4375164890
2049 2 0 -2731460719
2050 3 0 -3864316448
2051 4 0 -1787783166
2052 5 0 -1581546273
2053 6 0 -1137947660
2054 7 0 113673697
2055 8 0 3919690638
2056 9 0 -421783322
2057 10 0 -219770206
2058 11 0 857428951
2059 12 0 -1445899582
2060 13 0 -2943913806
2061 14 0 151131109
2062 15 0 1529451643
2067 0 0 38273024
2068 1 0 -1258346020
2069 2 0 3204673134
2070 3 0 -3100054975
2071 4 0 -2415809318
2072 5 0 806482492
2073 6 0 3178709195
2074 7 0 790029012
2075 8 0 -1815885588
2076 9 0 -1304999723
2077 10 0 -737818429
2078 11 0 -1259965291
2079 12 0 -1014350323
2080 13 0 -68512120
2081 14 0 -1589930941
2082 15 0 3573740271
2087 0 0 -3177414656
2088 1 0 -1084938179
2089 2 0 1860610599
2090 3 0 1824225466
2091 4 0 729499984
2092 5 0 2643413669
2093 6 0 804672595
2094 7 0 -883948993
2095 8 0 -2213382176
2096 9 0 621437373
2097 10 0 -4826850571
2098 11 0 -414823612
2099 12 0 -623978788
2100 13 0 -1611758816
2101 14 0 46550090
2102 15 0 -3532589026
2107 0 0 -3376021504
2108 1 0 1400959660
2109 2 0 -3099141274
2110 3 0 -1994170598
2111 4 0 728171248
2112 5 0 -496767740
2113 6 0 -2380240868
2114 7 0 2816090596
2115 8 0 3470081330
2116 9 0 1155884279
2117 10 0 3183443168
2118 11 0 -99355621
2119 12 0 2128665772
2120 13 0 -352221613
2121 14 0 -1835356642
2122 15 0 -2245970234
2127 0 0 -3756621824
2128 1 0 -927443386
2129 2 0 592777098
2130 3 0 1698993315
2131 4 0 130700021
2132 5 0 1503220615
2133 6 0 1237971493
2134 7 0 -1166381120
2135 8 0 -728156116
2136 9 0 -742542022
2137 10 0 428343059
2138 11 0 597630876
2139 12 0 609457920
2140 13 0 -879010905
2141 14 0 -785164606
2142 15 0 1525405746
2147 0 0 -1499299840
2148 1 0 -2130282741
2149 2 0 875715427
2150 3 0 -1365349914
2151 4 0 703765123
2152 5 0 -2182467290
2153 6 0 -720051664
2154 7 0 2354599949
2155 8 0 860421317
2156 9 0 -733847879
2157 10 0 1532003357
2158 11 0 -1129799198
2159 12 0 740435708
2160 13 0 1823191579
2161 14 0 2787554011
2162 15 0 -2406785396
2167 0 0 -1865220096
2168 1 0 -1492480142
2169 2 0 -1258969443
2170 3 0 -2372143729
2171 4 0 362151787
2172 5 0 706569587
2173 6 0 -2403863800
2174 7 0 541860378
2175 8 0 -248381631
2176 9 0 474230313
2177 10 0 5641164504
2178 11 0 27237264
2179 12 0 2096579057
2180 13 0 2064928787
2181 14 0 1787673247
2182 15 0 1302611808
2187 0 0 -371326976
2188 1 0 -605813928
2189 2 0 1504999893
2190 3 0 1507486941
2191 4 0 1676032333
2192 5 0 -209039992
2193 6 0 2683277488
2194 7 0 -417061761
2195 8 0 -1389790861
2196 9 0 -2563114869
2197 10 0 -1702614682
2198 11 0 1750905442
2199 12 0 211685405
2200 13 0 -660842372
2201 14 0 123271666
2202 15 0 -4159937437
2207 0 0 1148059648
2208 1 0 293491514
2209 2 0 -3118481269
2210 3 0 -1655395880
2211 4 0 -2025556062
2212 5 0 -2789301251
2213 6 0 -3025962001
2214 7 0 1470099308
2215 8 0 -211664938
2216 9 0 2418296015
2217 10 0 1289667113
2218 11 0 -3623442973
2219 12 0 2481859829
2220 13 0 2035333819
2221 14 0 -887296939
2222 15 0 -2606295239
2227 0 0 -778829824
2228 1 0 514249419
2229 2 0 -1135498342
2230 3 0 -576416379
2231 4 0 418102718
2232 5 0 1249663390
2233 6 0 88306868
2234 7 0 240711513
2235 8 0 3542057059
2236 9 0 -1286536647
2237 10 0 2660807778
2238 11 0 3629855585
2239 12 0 -768254495
2240 13 0 471313893
2241 14 0 561927729
2242 15 0 -542845370
2247 0 0 560365568
2248 1 0 2478583196
2249 2 0 -1166333093
2250 3 0 -2977946426
2251 4 0 -1875452828
2252 5 0 -3725686761
2253 6 0 217226613
2254 7 0 731176481
2255 8 0 -581709640
2256 9 0 923250601
2257 10 0 -1259745972
2258 11 0 -5194340451
2259 12 0 343748713
2260 13 0 1631553253
2261 14 0 2755761205
2262 15 0 639373401
2267 0 0 2783772672
2268 1 0 290656198
2269 2 0 3123932547
2270 3 0 -2525016217
2271 4 0 -1501398916
2272 5 0 2245465297
2273 6 0 -3291677845
2274 7 0 -1409736525
2275 8 0 995163541
2276 9 0 -822086775
2277 10 0 -5331100107
2278 11 0 -2759113799
2279 12 0 -793727267
2280 13 0 -880198952
2281 14 0 -1395896521
2282 15 0 -774386089
2287 0 0 2218721280
2288 1 0 -2675671284
2289 2 0 2608607213
2290 3 0 -81021636
2291 4 0 -2403708803
2292 5 0 2046527877
2293 6 0 795822511
2294 7 0 -220119896
2295 8 0 -760378412
2296 9 0 1793921924
2297 10 0 -1669505599
2298 11 0 -1043167180
2299 12 0 -885197684
2300 13 0 -1071163931
2301 14 0 76062993
2302 15 0 2185484844
2307 0 0 3414884352
2308 1 0 257725987
2309 2 0 -955380682
2310 3 0 83285140
2311 4 0 643880809
2312 5 0 378551176
2313 6 0 1914307650
2314 7 0 -615636944
2315 8 0 -641208604
2316 9 0 1290956730
2317 10 0 2675558186
2318 11 0 -1998857304
2319 12 0 2111010847
2320 13 0 2414568847
2321 14 0 -1540517819
2322 15 0 -992601557
2327 0 0 1256783872
2328 1 0 2674213175
2329 2 0 1332448599
2330 3 0 2621803927
2331 4 0 1398618744
2332 5 0 3198856452
2333 6 0 -2479298509
2334 7 0 -3539397968
2335 8 0 2604511527
2336 9 0 -2033783435
2337 10 0 -146544243
2338 11 0 4192312750
2339 12 0 1479432745
2340 13 0 -2398539770
2341 14 0 1820898245
2342 15 0 -666609958
2347 0 0 1532690432
2348 1 0 4373088764
2349 2 0 -231889306
2350 3 0 -2414381056
2351 4 0 233771516
2352 5 0 -2958636355
2353 6 0 2915525260
2354 7 0 494153028
2355 8 0 2625865790
2356 9 0 -2154575114
2357 10 0 2096056755
2358 11 0 -481621115
2359 12 0 -1389843564
2360 13 0 -962273789
2361 14 0 -1772458564
2362 15 0 -120577654
2367 0 0 1475575808
2368 1 0 2403293998
2369 2 0 2292757959
2370 3 0 1574666389
2371 4 0 1845654856
2372 5 0 599962188
2373 6 0 -2342001762
2374 7 0 -1742082066
2375 8 0 1881493826
2376 9 0 -3203643522
2377 10 0 43874869
2378 11 0 2313087150
2379 12 0 886198045
2380 13 0 1427804223
2381 14 0 -562197979
2382 15 0 -1664631377
2387 0 0 -1264680960
2388 1 0 1279259560
2389 2 0 -914008536
2390 3 0 -1416238482
2391 4 0 -1713024849
2392 5 0 -129241812
2393 6 0 2711755192
2394 7 0 -383856897
2395 8 0 -1164435568
2396 9 0 1818357274
2397 10 0 2988239533
2398 11 0 1184372887
2399 12 0 -2418427685
2400 13 0 1094300785
2401 14 0 -1634575651
2402 15 0 2628411718
2407 0 0 2829877248
2408 1 0 -1341313087
2409 2 0 1406422561
2410 3 0 -950569912
2411 4 0 -2000480773
2412 5 0 747024428
2413 6 0 -2492104322
2414 7 0 -3583660036
2415 8 0 -999714333
2416 9 0 1654260626
2417 10 0 -2044476594
2418 11 0 -3936142695
2419 12 0 -619219269
2420 13 0 6620775795
2421 14 0 2669143848
2422 15 0 413386666
2427 0 0 3056893952
2428 1 0 1737435668
2429 2 0 62072707
2430 3 0 -1963598761
2431 4 0 -1757271573
2432 5 0 307216716
2433 6 0 -2490520233
2434 7 0 -1175856605
2435 8 0 1044729551
2436 9 0 240230790
2437 10 0 -1390216327
2438 11 0 -2591705310
2439 12 0 -715659348
2440 13 0 -2180649712
2441 14 0 -198261377
2442 15 0 388544201
2447 0 0 3618603008
2448 1 0 -724824169
2449 2 0 803160506
2450 3 0 -382153623
2451 4 0 70294550
2452 5 0 95069406
2453 6 0 -320118180
2454 7 0 -351141106
2455 8 0 1374802680
2456 9 0 1181661010
2457 10 0 -3142647191
2458 11 0 -1003391652
2459 12 0 -2048685124
2460 13 0 -2592487473
2461 14 0 -3491312904
2462 15 0 -3000609616
2469 0 0 -2608529408
2470 1 0 -109024353
2471 2 0 807582544
2472 3 0 1704991116
2473 4 0 -19351100
2474 5 0 -272571650
2475 6 0 1457687163
2476 7 0 286269806
2477 8 0 -1604332727
2478 9 0 790284639
2479 10 0 -2220706175
2480 11 0 -559873992
2481 12 0 -748248307
2482 13 0 1203340627
2483 14 0 3927120466
2484 15 0 546402095
2489 0 0 -5711822848
2490 1 0 -978762722
2491 2 0 -1433492262
2492 3 0 -1430516628
2493 4 0 445531592
2494 5 0 -1120334023
2495 6 0 -755383587
2496 7 0 1470561475
2497 8 0 -1113716424
2498 9 0 -682016919
2499 10 0 1851397173
2500 11 0 704533335
2501 12 0 1269693082
2502 13 0 -1895465540
2503 14 0 -2079583872
2504 15 0 -2570582134
2509 0 0 -2358083584
2510 1 0 716644280
2511 2 0 -3357878054
2512 3 0 -210961736
2513 4 0 -560818241
2514 5 0 1528634965
2515 6 0 543396491
2516 7 0 32889761
2517 8 0 -996953663
2518 9 0 472437615
2519 10 0 -440137176
2520 11 0 1567892219
2521 12 0 1756078669
2522 13 0 533631750
2523 14 0 -819348478
2524 15 0 -2457242457
2529 0 0 -191594496
2530 1 0 -570330957
2531 2 0 -608047711
2532 3 0 3816820975
2533 4 0 2169631351
2534 5 0 215451765
2535 6 0 -1746628069
2536 7 0 -3653333448
2537 8 0 1405065106
2538 9 0 1601153065
2539 10 0 1328059763
2540 11 0 -14514583
2541 12 0 3156881353
2542 13 0 3125287831
2543 14 0 3935513753
2544 15 0 3624138633
2549 0 0 -218300416
2550 1 0 -1023640123
2551 2 0 -552933919
2552 3 0 -906620466
2553 4 0 1600577477
2554 5 0 -4824463550
2555 6 0 1951935042
2556 7 0 -374862106
2557 8 0 425610238
2558 9 0 915554324
2559 10 0 1093775552
2560 11 0 -2414141567
2561 12 0 -763071183
2562 13 0 -884596626
2563 14 0 75625312
2564 15 0 16242278
2569 0 0 -2237988864
2570 1 0 -2018052045
2571 2 0 400336208
2572 3 0 -2754623152
2573 4 0 548875232
2574 5 0 -404510003
2575 6 0 2284415970
2576 7 0 4020158991
2577 8 0 -98812431
2578 9 0 -3125935262
2579 10 0 2282605522
2580 11 0 2684270751
2581 12 0 -2477815621
2582 13 0 933486989
2583 14 0 -1866532546
2584 15 0 -4139055257
2589 0 0 -5103484928
2590 1 0 -664747443
2591 2 0 -1150287574
2592 3 0 3510537452
2593 4 0 904693870
2594 5 0 1501044869
2595 6 0 -1995836566
2596 7 0 74777135
2597 8 0 -817337732
2598 9 0 2645231292
2599 10 0 884058206
2600 11 0 -1366169084
2601 12 0 597116328
2602 13 0 2296207878
2603 14 0 4417823106
2604 15 0 2065185069
2609 0 0 -3578232832
2610 1 0 783701119
2611 2 0 649123672
2612 3 0 -3655732268
2613 4 0 300680891
2614 5 0 -1680967083
2615 6 0 -1834929752
2616 7 0 2974199705
2617 8 0 2564262136
2618 9 0 -2454118320
2619 10 0 -2921439495
2620 11 0 -222526837
2621 12 0 -224906601
2622 13 0 -3490169696
2623 14 0 -519885440
2624 15 0 -194234642
2629 0 0 -3637018624
2630 1 0 -376665353
2631 2 0 89901788
2632 3 0 -749801418
2633 4 0 -1677304168
2634 5 0 1863593516
2635 6 0 3659544408
2636 7 0 4502327836
2637 8 0 -62000528
2638 9 0 -1329323045
2639 10 0 -779289171
2640 11 0 2575350170
2641 12 0 -1623747255
2642 13 0 609273803
2643 14 0 -725952976
2644 15 0 -249653470
2649 0 0 -2824994816
2650 1 0 -904435176
2651 2 0 -2235516128
2652 3 0 169696943
2653 4 0 -1884962498
2654 5 0 16948040
2655 6 0 -4091046242
2656 7 0 -1314425535
2657 8 0 -3023610438
2658 9 0 4662871011
2659 10 0 -256363123
2660 11 0 -3247955177
2661 12 0 1155974620
2662 13 0 3534707644
2663 14 0 2165615277
2664 15 0 3327736614
2669 0 0 -4419780608
2670 1 0 645296179
2671 2 0 -615468762
2672 3 0 -2322557905
2673 4 0 -795002856
2674 5 0 -771575443
2675 6 0 1653394087
2676 7 0 4473171281
2677 8 0 1356338626
2678 9 0 -1709602449
2679 10 0 -3387376356
2680 11 0 1141287159
2681 12 0 -1261666450
2682 13 0 -4018318142
2683 14 0 -2935370065
2684 15 0 -3493479764
2689 0 0 -1644691456
2690 1 0 1223959618
2691 2 0 -69988230
2692 3 0 267877965
2693 4 0 -53964084
2694 5 0 2810219481
2695 6 0 -2677847151
2696 7 0 1137185451
2697 8 0 1063924535
2698 9 0 1130234114
2699 10 0 727819944
2700 11 0 1988795111
2701 12 0 1448366929
2702 13 0 343565212
2703 14 0 2383206186
2704 15 0 2125278017
2709 0 0 -1594523648
2710 1 0 2113708711
2711 2 0 -2707325839
2712 3 0 -1519892378
2713 4 0 -663545527
2714 5 0 -1626330894
2715 6 0 3521661886
2716 7 0 -432452080
2717 8 0 -157958765
2718 9 0 348434279
2719 10 0 -4031918802
2720 11 0 -1956776958
2721 12 0 -421453608
2722 13 0 -1151898401
2723 14 0 -1946529906
2724 15 0 590262432
2729 0 0 1114177536
2730 1 0 1890594355
2731 2 0 2057237463
2732 3 0 1515080031
2733 4 0 -1305743764
2734 5 0 -484740315
2735 6 0 -2739627442
2736 7 0 958970175
2737 8 0 2140683898
2738 9 0 417166835
2739 10 0 -5832341123
2740 11 0 -4046450124
2741 12 0 -1234610791
2742 13 0 -3047015064
2743 14 0 -3420833230
2744 15 0 1208006756
2749 0 0 943030272
2750 1 0 -1385063584
2751 2 0 2208813394
2752 3 0 -1005628933
2753 4 0 1319598665
2754 5 0 1393600243
2755 6 0 -425899745
2756 7 0 2310007466
2757 8 0 1961713557
2758 9 0 -1779191101
2759 10 0 -490795774
2760 11 0 1566299407
2761 12 0 -1508657846
2762 13 0 -3232004200
2763 14 0 -2623396146
2764 15 0 1211681899
2769 0 0 33292288
2770 1 0 -1469434770
2771 2 0 141192056
2772 3 0 1940940598
2773 4 0 906266884
2774 5 0 315277430
2775 6 0 3744245256
2776 7 0 1618521540
2777 8 0 -2489851250
2778 9 0 -686296657
2779 10 0 3193665820
2780 11 0 4903724720
2781 12 0 993492889
2782 13 0 241564785
2783 14 0 -754134468
2784 15 0 1571461356
2789 0 0 -888012800
2790 1 0 -295165580
2791 2 0 -1913869126
2792 3 0 2887751286
2793 4 0 579677415
2794 5 0 -1286127355
2795 6 0 -404643977
2796 7 0 -1097888600
2797 8 0 -3396091900
2798 9 0 1458796187
2799 10 0 3071005601
2800 11 0 515170250
2801 12 0 2395157643
2802 13 0 3670324893
2803 14 0 -156066887
2804 15 0 -1365459177
2809 0 0 -2510651392
2810 1 0 1546515007
2811 2 0 1017704835
2812 3 0 1296859517
2813 4 0 160227850
2814 5 0 45898963
2815 6 0 -1510713626
2816 7 0 -797246948
2817 8 0 -634685137
2818 9 0 -1626630852
2819 10 0 -1559141464
2820 11 0 526264875
2821 12 0 -764331911
2822 13 0 -891512773
2823 14 0 896110533
2824 15 0 -397774828
2829 0 0 -2611806208
2830 1 0 -2731340629
2831 2 0 803238156
2832 3 0 201932381
2833 4 0 2025519243
2834 5 0 -2763980178
2835 6 0 1056739872
2836 7 0 760413960
2837 8 0 -395134732
2838 9 0 2860562897
2839 10 0 74501143
2840 11 0 -2474256533
2841 12 0 314928665
2842 13 0 -568985983
2843 14 0 -611143920
2844 15 0 413359543
2849 0 0 1388740608
2850 1 0 171119073
2851 2 0 -1622248835
2852 3 0 -1057060339
2853 4 0 -268483452
2854 5 0 1673815264
2855 6 0 1681211867
2856 7 0 -38829626
2857 8 0 2694128272
2858 9 0 -2354105396
2859 10 0 -1811963760
2860 11 0 -167898048
2861 12 0 -1597878031
2862 13 0 -1638984217
