cycle,fsm,ch_count,mac_start,phase_clear,mac_done,is_ch35,in_valid,in_ready,ch_done,pixel_valid,px_frame,px_pass,px_y,px_x,pixel_in0,pixel_in1,pixel_in2,lb_wr_row,lb_wr_col,win_valid,win_frame,win_pass,win_oy,win_ox,wac,cal_valid,out_ch_sel,rom_grp,mac_s1,mac_s2,mac_valid,mac_frame,mac_pass,mac_pos,mac_och,ch_result0,ch_result1,ch_result2,ob_state,ob_pixel_cnt,ob_och_cnt,sum_valid,sum_frame,sum_pos,sum_och,sum_data,sum_ch_done,fifo_count,out_valid,out_ready,out_frame,out_pos,out_och,out_data,out_ch_done,monitor_err
2307,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,2460,4554,2825,12,5,0,,,,,IDLE,0,0,0,1,1,1,0,0,112,13,-53806747,45317511,-12410142,ACCUM_G0,112,13,0,,,,0,0,0,0,1,,,,,,0
2308,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,12,5,2460,4554,2825,12,5,0,,,,,IDLE,0,0,0,0,1,1,0,0,112,14,-22706907,-13280703,-15769312,ACCUM_G0,112,14,0,,,,0,0,0,0,1,,,,,,0
2309,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,1,0,0,10,3,IDLE,0,0,0,0,0,1,0,0,112,15,35642362,-65232807,63688454,ACCUM_G0,112,15,0,,,,0,0,0,0,1,,,,,,0
2310,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,113,0,0,,,,0,0,0,0,1,,,,,,0
2311,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,113,0,0,,,,0,0,0,0,1,,,,,,0
2312,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,113,0,0,,,,0,0,0,0,1,,,,,,0
2313,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,113,0,0,,,,0,0,0,0,1,,,,,,0
2314,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,113,0,83642892,7439790,-8794194,ACCUM_G0,113,0,0,,,,0,0,0,0,1,,,,,,0
2315,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,113,1,-26881298,-2886534,-41652144,ACCUM_G0,113,1,0,,,,0,0,0,0,1,,,,,,0
2316,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,113,2,123840049,-90136046,58722191,ACCUM_G0,113,2,0,,,,0,0,0,0,1,,,,,,0
2317,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,113,3,-44012170,61859493,28077987,ACCUM_G0,113,3,0,,,,0,0,0,0,1,,,,,,0
2318,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,113,4,-77173179,-58470481,-84467873,ACCUM_G0,113,4,0,,,,0,0,0,0,1,,,,,,0
2319,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,113,5,127079114,-231516993,55323668,ACCUM_G0,113,5,0,,,,0,0,0,0,1,,,,,,0
2320,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,113,6,26475103,142109537,-114870919,ACCUM_G0,113,6,0,,,,0,0,0,0,1,,,,,,0
2321,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,113,7,-45217972,10192398,15402738,ACCUM_G0,113,7,0,,,,0,0,0,0,1,,,,,,0
2322,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,113,8,131158017,-67335855,-41021228,ACCUM_G0,113,8,0,,,,0,0,0,0,1,,,,,,0
2323,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,113,9,111580911,-104559574,118955520,ACCUM_G0,113,9,0,,,,0,0,0,0,1,,,,,,0
2324,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,113,10,-21120496,-97985128,-4209362,ACCUM_G0,113,10,0,,,,0,0,0,0,1,,,,,,0
2325,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,113,11,-49522985,51968129,-88020151,ACCUM_G0,113,11,0,,,,0,0,0,0,1,,,,,,0
2326,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,113,12,93314952,73317111,52682380,ACCUM_G0,113,12,0,,,,0,0,0,0,1,,,,,,0
2327,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,2107,3943,2299,12,6,0,,,,,IDLE,0,0,0,1,1,1,0,0,113,13,-56897721,37749813,-9798055,ACCUM_G0,113,13,0,,,,0,0,0,0,1,,,,,,0
2328,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,12,6,2107,3943,2299,12,6,0,,,,,IDLE,0,0,0,0,1,1,0,0,113,14,-40830438,-5825943,-20630220,ACCUM_G0,113,14,0,,,,0,0,0,0,1,,,,,,0
2329,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,1,0,0,10,4,IDLE,0,0,0,0,0,1,0,0,113,15,23040277,-62446533,93352242,ACCUM_G0,113,15,0,,,,0,0,0,0,1,,,,,,0
2330,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,114,0,0,,,,0,0,0,0,1,,,,,,0
2331,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,114,0,0,,,,0,0,0,0,1,,,,,,0
2332,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,114,0,0,,,,0,0,0,0,1,,,,,,0
2333,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,114,0,0,,,,0,0,0,0,1,,,,,,0
2334,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,114,0,52927280,10374207,-22851309,ACCUM_G0,114,0,0,,,,0,0,0,0,1,,,,,,0
2335,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,114,1,-22654141,883341,-50302769,ACCUM_G0,114,1,0,,,,0,0,0,0,1,,,,,,0
2336,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,114,2,137911090,-106726041,69659831,ACCUM_G0,114,2,0,,,,0,0,0,0,1,,,,,,0
2337,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,114,3,-63896488,45745789,49407894,ACCUM_G0,114,3,0,,,,0,0,0,0,1,,,,,,0
2338,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,114,4,-101246960,-88847810,-92226487,ACCUM_G0,114,4,0,,,,0,0,0,0,1,,,,,,0
2339,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,114,5,100574230,-202082052,50767790,ACCUM_G0,114,5,0,,,,0,0,0,0,1,,,,,,0
2340,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,114,6,-28051197,123699966,-152224492,ACCUM_G0,114,6,0,,,,0,0,0,0,1,,,,,,0
2341,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,114,7,-38277751,15651518,9281700,ACCUM_G0,114,7,0,,,,0,0,0,0,1,,,,,,0
2342,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,114,8,124068278,-49405712,-46692872,ACCUM_G0,114,8,0,,,,0,0,0,0,1,,,,,,0
2343,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,114,9,102415235,-69552298,134813671,ACCUM_G0,114,9,0,,,,0,0,0,0,1,,,,,,0
2344,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,114,10,15184349,-82613320,-15033248,ACCUM_G0,114,10,0,,,,0,0,0,0,1,,,,,,0
2345,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,114,11,-53527218,35165924,-86979210,ACCUM_G0,114,11,0,,,,0,0,0,0,1,,,,,,0
2346,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,114,12,60183208,71433431,33850920,ACCUM_G0,114,12,0,,,,0,0,0,0,1,,,,,,0
2347,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,1945,422,12,7,0,,,,,IDLE,0,0,0,1,1,1,0,0,114,13,-15480979,65292861,-3498003,ACCUM_G0,114,13,0,,,,0,0,0,0,1,,,,,,0
2348,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,12,7,0,1945,422,12,7,0,,,,,IDLE,0,0,0,0,1,1,0,0,114,14,-35815311,3384758,-27474088,ACCUM_G0,114,14,0,,,,0,0,0,0,1,,,,,,0
2349,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,1,0,0,10,5,IDLE,0,0,0,0,0,1,0,0,114,15,23193318,-61210577,122965530,ACCUM_G0,114,15,0,,,,0,0,0,0,1,,,,,,0
2350,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,115,0,0,,,,0,0,0,0,1,,,,,,0
2351,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,115,0,0,,,,0,0,0,0,1,,,,,,0
2352,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,115,0,0,,,,0,0,0,0,1,,,,,,0
2353,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,115,0,0,,,,0,0,0,0,1,,,,,,0
2354,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,115,0,28089978,-20320771,-29527620,ACCUM_G0,115,0,0,,,,0,0,0,0,1,,,,,,0
2355,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,115,1,-23563150,-8465200,-50822279,ACCUM_G0,115,1,0,,,,0,0,0,0,1,,,,,,0
2356,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,115,2,108175115,-108924985,68416806,ACCUM_G0,115,2,0,,,,0,0,0,0,1,,,,,,0
2357,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,115,3,-65503726,10372400,62223266,ACCUM_G0,115,3,0,,,,0,0,0,0,1,,,,,,0
2358,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,115,4,-93511116,-73981636,-115989633,ACCUM_G0,115,4,0,,,,0,0,0,0,1,,,,,,0
2359,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,115,5,78835583,-202101934,60903105,ACCUM_G0,115,5,0,,,,0,0,0,0,1,,,,,,0
2360,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,115,6,-30007429,112087637,-153694244,ACCUM_G0,115,6,0,,,,0,0,0,0,1,,,,,,0
2361,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,115,7,-33891575,4663598,-2800353,ACCUM_G0,115,7,0,,,,0,0,0,0,1,,,,,,0
2362,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,115,8,66582605,-48633339,-44730498,ACCUM_G0,115,8,0,,,,0,0,0,0,1,,,,,,0
2363,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,115,9,76293234,-59953529,137186084,ACCUM_G0,115,9,0,,,,0,0,0,0,1,,,,,,0
2364,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,115,10,6560098,-107615755,-11423179,ACCUM_G0,115,10,0,,,,0,0,0,0,1,,,,,,0
2365,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,115,11,-34311272,41203216,-97743945,ACCUM_G0,115,11,0,,,,0,0,0,0,1,,,,,,0
2366,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,115,12,28692466,38163874,35386375,ACCUM_G0,115,12,0,,,,0,0,0,0,1,,,,,,0
2367,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,1681,0,12,8,0,,,,,IDLE,0,0,0,1,1,1,0,0,115,13,4134988,65834536,-6079940,ACCUM_G0,115,13,0,,,,0,0,0,0,1,,,,,,0
2368,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,12,8,0,1681,0,12,8,0,,,,,IDLE,0,0,0,0,1,1,0,0,115,14,-28438253,3602659,-28304283,ACCUM_G0,115,14,0,,,,0,0,0,0,1,,,,,,0
2369,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,1,0,0,10,6,IDLE,0,0,0,0,0,1,0,0,115,15,16885935,-62824266,162235423,ACCUM_G0,115,15,0,,,,0,0,0,0,1,,,,,,0
2370,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,116,0,0,,,,0,0,0,0,1,,,,,,0
2371,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,116,0,0,,,,0,0,0,0,1,,,,,,0
2372,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,116,0,0,,,,0,0,0,0,1,,,,,,0
2373,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,116,0,0,,,,0,0,0,0,1,,,,,,0
2374,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,116,0,23476601,-18626942,-42209760,ACCUM_G0,116,0,0,,,,0,0,0,0,1,,,,,,0
2375,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,116,1,-16260989,-3116972,-44059675,ACCUM_G0,116,1,0,,,,0,0,0,0,1,,,,,,0
2376,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,116,2,83531361,-102571122,74849201,ACCUM_G0,116,2,0,,,,0,0,0,0,1,,,,,,0
2377,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,116,3,-50365832,-27816344,29555031,ACCUM_G0,116,3,0,,,,0,0,0,0,1,,,,,,0
2378,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,116,4,-83177666,-22533742,-143872760,ACCUM_G0,116,4,0,,,,0,0,0,0,1,,,,,,0
2379,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,116,5,59809366,-185522311,84234294,ACCUM_G0,116,5,0,,,,0,0,0,0,1,,,,,,0
2380,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,116,6,-9757821,85673663,-133555704,ACCUM_G0,116,6,0,,,,0,0,0,0,1,,,,,,0
2381,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,116,7,-26534464,-3735149,10914228,ACCUM_G0,116,7,0,,,,0,0,0,0,1,,,,,,0
2382,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,116,8,39847998,-34720124,-22335830,ACCUM_G0,116,8,0,,,,0,0,0,0,1,,,,,,0
2383,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,116,9,63823391,-67561903,118607767,ACCUM_G0,116,9,0,,,,0,0,0,0,1,,,,,,0
2384,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,116,10,4609173,-110333730,5633201,ACCUM_G0,116,10,0,,,,0,0,0,0,1,,,,,,0
2385,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,116,11,-29564727,38898756,-92167218,ACCUM_G0,116,11,0,,,,0,0,0,0,1,,,,,,0
2386,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,116,12,27341967,81852,32402154,ACCUM_G0,116,12,0,,,,0,0,0,0,1,,,,,,0
2387,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,1681,0,12,9,0,,,,,IDLE,0,0,0,1,1,1,0,0,116,13,-18243254,41644789,-32701746,ACCUM_G0,116,13,0,,,,0,0,0,0,1,,,,,,0
2388,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,12,9,0,1681,0,12,9,0,,,,,IDLE,0,0,0,0,1,1,0,0,116,14,-21832896,699024,-18876899,ACCUM_G0,116,14,0,,,,0,0,0,0,1,,,,,,0
2389,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,1,0,0,10,7,IDLE,0,0,0,0,0,1,0,0,116,15,10148191,-66756028,176419688,ACCUM_G0,116,15,0,,,,0,0,0,0,1,,,,,,0
2390,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,117,0,0,,,,0,0,0,0,1,,,,,,0
2391,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,117,0,0,,,,0,0,0,0,1,,,,,,0
2392,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,117,0,0,,,,0,0,0,0,1,,,,,,0
2393,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,117,0,0,,,,0,0,0,0,1,,,,,,0
2394,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,117,0,16596176,-5659012,-49980887,ACCUM_G0,117,0,0,,,,0,0,0,0,1,,,,,,0
2395,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,117,1,-8383052,-7319337,-31310761,ACCUM_G0,117,1,0,,,,0,0,0,0,1,,,,,,0
2396,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,117,2,42589939,-78247382,65816151,ACCUM_G0,117,2,0,,,,0,0,0,0,1,,,,,,0
2397,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,117,3,-25796186,-13202109,-27792445,ACCUM_G0,117,3,0,,,,0,0,0,0,1,,,,,,0
2398,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,117,4,-50482693,10312465,-109810382,ACCUM_G0,117,4,0,,,,0,0,0,0,1,,,,,,0
2399,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,117,5,44599778,-162306626,98100154,ACCUM_G0,117,5,0,,,,0,0,0,0,1,,,,,,0
2400,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,117,6,1929945,71405991,-115754081,ACCUM_G0,117,6,0,,,,0,0,0,0,1,,,,,,0
2401,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,117,7,-17792192,-2480566,59385565,ACCUM_G0,117,7,0,,,,0,0,0,0,1,,,,,,0
2402,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,117,8,23093548,-35977035,13660477,ACCUM_G0,117,8,0,,,,0,0,0,0,1,,,,,,0
2403,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,117,9,41129040,-73013211,56606774,ACCUM_G0,117,9,0,,,,0,0,0,0,1,,,,,,0
2404,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,117,10,5686849,-93045862,21981898,ACCUM_G0,117,10,0,,,,0,0,0,0,1,,,,,,0
2405,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,117,11,-24470060,37154818,-50443295,ACCUM_G0,117,11,0,,,,0,0,0,0,1,,,,,,0
2406,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,117,12,30694771,-4765453,6353768,ACCUM_G0,117,12,0,,,,0,0,0,0,1,,,,,,0
2407,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,1681,0,12,10,0,,,,,IDLE,0,0,0,1,1,1,0,0,117,13,-38205560,-2440176,-34274865,ACCUM_G0,117,13,0,,,,0,0,0,0,1,,,,,,0
2408,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,12,10,0,1681,0,12,10,0,,,,,IDLE,0,0,0,0,1,1,0,0,117,14,-12134421,-5003606,-10243194,ACCUM_G0,117,14,0,,,,0,0,0,0,1,,,,,,0
2409,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,11,1,0,0,10,8,IDLE,0,0,0,0,0,1,0,0,117,15,-1064575,-52463750,118999351,ACCUM_G0,117,15,0,,,,0,0,0,0,1,,,,,,0
2410,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,1681,0,12,11,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,118,0,0,,,,0,0,0,0,1,,,,,,0
2411,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,12,11,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,118,0,0,,,,0,0,0,0,1,,,,,,0
