cycle,fsm,ch_count,mac_start,phase_clear,mac_done,is_ch35,in_valid,in_ready,ch_done,pixel_valid,px_frame,px_pass,px_y,px_x,pixel_in0,pixel_in1,pixel_in2,lb_wr_row,lb_wr_col,win_valid,win_frame,win_pass,win_oy,win_ox,wac,weight_valid,out_ch_sel,rom_grp,mac_s1,mac_s2,mac_valid,mac_frame,mac_pass,mac_pos,mac_och,ch_result0,ch_result1,ch_result2,ob_state,ob_pixel_cnt,ob_och_cnt,sum_valid,sum_frame,sum_pos,sum_och,sum_data,sum_ch_done,fifo_count,out_valid,out_ready,out_frame,out_pos,out_och,out_data,out_ch_done,monitor_err
2404,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,10,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,117,10,0,0,0,ACCUM_G0,117,10,0,,,,0,0,0,0,1,,,,,,0
2405,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,10,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,117,11,0,0,0,ACCUM_G0,117,11,0,,,,0,0,0,0,0,,,,,,0
2406,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,10,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,117,12,0,0,0,ACCUM_G0,117,12,0,,,,0,0,0,0,1,,,,,,0
2407,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,0,0,12,10,0,,,,,IDLE,0,0,0,1,1,1,0,0,117,13,0,0,0,ACCUM_G0,117,13,0,,,,0,0,0,0,0,,,,,,0
2408,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,12,10,0,0,0,12,10,0,,,,,IDLE,0,0,0,0,1,1,0,0,117,14,0,0,0,ACCUM_G0,117,14,0,,,,0,0,0,0,1,,,,,,0
2409,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,1,0,0,10,8,IDLE,0,0,0,0,0,1,0,0,117,15,0,0,0,ACCUM_G0,117,15,0,,,,0,0,0,0,0,,,,,,0
2410,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,118,0,0,,,,0,0,0,0,1,,,,,,0
2411,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,118,0,0,,,,0,0,0,0,0,,,,,,0
2412,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,118,0,0,,,,0,0,0,0,0,,,,,,0
2413,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,118,0,0,,,,0,0,0,0,0,,,,,,0
2414,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,118,0,0,0,0,ACCUM_G0,118,0,0,,,,0,0,0,0,1,,,,,,0
2415,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,118,1,0,0,0,ACCUM_G0,118,1,0,,,,0,0,0,0,1,,,,,,0
2416,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,118,2,0,0,0,ACCUM_G0,118,2,0,,,,0,0,0,0,0,,,,,,0
2417,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,118,3,0,0,0,ACCUM_G0,118,3,0,,,,0,0,0,0,0,,,,,,0
2418,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,118,4,0,0,0,ACCUM_G0,118,4,0,,,,0,0,0,0,1,,,,,,0
2419,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,118,5,0,0,0,ACCUM_G0,118,5,0,,,,0,0,0,0,1,,,,,,0
2420,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,118,6,0,0,0,ACCUM_G0,118,6,0,,,,0,0,0,0,1,,,,,,0
2421,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,118,7,0,0,0,ACCUM_G0,118,7,0,,,,0,0,0,0,1,,,,,,0
2422,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,118,8,0,0,0,ACCUM_G0,118,8,0,,,,0,0,0,0,0,,,,,,0
2423,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,118,9,0,0,0,ACCUM_G0,118,9,0,,,,0,0,0,0,1,,,,,,0
2424,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,118,10,0,0,0,ACCUM_G0,118,10,0,,,,0,0,0,0,0,,,,,,0
2425,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,118,11,0,0,0,ACCUM_G0,118,11,0,,,,0,0,0,0,0,,,,,,0
2426,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,118,12,0,0,0,ACCUM_G0,118,12,0,,,,0,0,0,0,0,,,,,,0
2427,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,0,0,12,11,0,,,,,IDLE,0,0,0,1,1,1,0,0,118,13,0,0,0,ACCUM_G0,118,13,0,,,,0,0,0,0,0,,,,,,0
2428,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,12,11,0,0,0,12,11,0,,,,,IDLE,0,0,0,0,1,1,0,0,118,14,0,0,0,ACCUM_G0,118,14,0,,,,0,0,0,0,0,,,,,,0
2429,CH02_IMG_IN,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,1,0,0,10,9,IDLE,0,0,0,0,0,1,0,0,118,15,0,0,0,ACCUM_G0,118,15,0,,,,0,0,0,0,0,,,,,,0
2430,WAIT_MAC_02,0,1,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,119,0,0,,,,0,0,0,0,1,,,,,,0
2431,WAIT_MAC_02,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,119,0,0,,,,0,0,0,0,0,,,,,,0
2432,WAIT_MAC_02,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,119,0,0,,,,0,0,0,0,0,,,,,,0
2433,WAIT_MAC_02,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,119,0,0,,,,0,0,0,0,1,,,,,,0
2434,WAIT_MAC_02,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,119,0,0,0,0,ACCUM_G0,119,0,0,,,,0,0,0,0,0,,,,,,0
2435,WAIT_MAC_02,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,119,1,0,0,0,ACCUM_G0,119,1,0,,,,0,0,0,0,0,,,,,,0
2436,WAIT_MAC_02,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,119,2,0,0,0,ACCUM_G0,119,2,0,,,,0,0,0,0,0,,,,,,0
2437,WAIT_MAC_02,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,119,3,0,0,0,ACCUM_G0,119,3,0,,,,0,0,0,0,1,,,,,,0
2438,WAIT_MAC_02,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,119,4,0,0,0,ACCUM_G0,119,4,0,,,,0,0,0,0,0,,,,,,0
2439,WAIT_MAC_02,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,119,5,0,0,0,ACCUM_G0,119,5,0,,,,0,0,0,0,1,,,,,,0
2440,WAIT_MAC_02,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,119,6,0,0,0,ACCUM_G0,119,6,0,,,,0,0,0,0,1,,,,,,0
2441,WAIT_MAC_02,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,119,7,0,0,0,ACCUM_G0,119,7,0,,,,0,0,0,0,1,,,,,,0
2442,WAIT_MAC_02,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,119,8,0,0,0,ACCUM_G0,119,8,0,,,,0,0,0,0,1,,,,,,0
2443,WAIT_MAC_02,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,119,9,0,0,0,ACCUM_G0,119,9,0,,,,0,0,0,0,1,,,,,,0
2444,WAIT_MAC_02,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,119,10,0,0,0,ACCUM_G0,119,10,0,,,,0,0,0,0,1,,,,,,0
2445,WAIT_MAC_02,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,119,11,0,0,0,ACCUM_G0,119,11,0,,,,0,0,0,0,1,,,,,,0
2446,WAIT_MAC_02,0,0,0,0,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,119,12,0,0,0,ACCUM_G0,119,12,0,,,,0,0,0,0,0,,,,,,0
2447,WAIT_MAC_02,0,0,0,1,0,1,0,1,0,,,,,0,0,0,12,12,0,,,,,IDLE,0,0,0,1,1,1,0,0,119,13,0,0,0,ACCUM_G0,119,13,0,,,,0,0,0,0,0,,,,,,0
2448,CH02_IMG_IN,0,0,0,0,0,1,1,1,1,0,0,12,12,0,0,0,12,12,0,,,,,IDLE,0,0,0,0,1,1,0,0,119,14,0,0,0,ACCUM_G0,119,14,0,,,,0,0,0,0,1,,,,,,0
2449,CH02_IMG_IN,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,1,0,0,10,10,IDLE,0,0,0,0,0,1,0,0,119,15,0,0,0,ACCUM_G0,119,15,0,,,,0,0,0,0,0,,,,,,0
2450,WAIT_MAC_02,1,1,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,120,0,0,,,,0,0,0,0,0,,,,,,0
2451,WAIT_MAC_02,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,120,0,0,,,,0,0,0,0,0,,,,,,0
2452,WAIT_MAC_02,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,120,0,0,,,,0,0,0,0,1,,,,,,0
2453,WAIT_MAC_02,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,120,0,0,,,,0,0,0,0,1,,,,,,0
2454,WAIT_MAC_02,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,120,0,0,0,0,ACCUM_G0,120,0,0,,,,0,0,0,0,0,,,,,,0
2455,WAIT_MAC_02,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,120,1,0,0,0,ACCUM_G0,120,1,0,,,,0,0,0,0,0,,,,,,0
2456,WAIT_MAC_02,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,120,2,0,0,0,ACCUM_G0,120,2,0,,,,0,0,0,0,0,,,,,,0
2457,WAIT_MAC_02,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,120,3,0,0,0,ACCUM_G0,120,3,0,,,,0,0,0,0,1,,,,,,0
2458,WAIT_MAC_02,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,120,4,0,0,0,ACCUM_G0,120,4,0,,,,0,0,0,0,0,,,,,,0
2459,WAIT_MAC_02,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,120,5,0,0,0,ACCUM_G0,120,5,0,,,,0,0,0,0,1,,,,,,0
2460,WAIT_MAC_02,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,120,6,0,0,0,ACCUM_G0,120,6,0,,,,0,0,0,0,0,,,,,,0
2461,WAIT_MAC_02,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,120,7,0,0,0,ACCUM_G0,120,7,0,,,,0,0,0,0,1,,,,,,0
2462,WAIT_MAC_02,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,120,8,0,0,0,ACCUM_G0,120,8,0,,,,0,0,0,0,1,,,,,,0
2463,WAIT_MAC_02,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,120,9,0,0,0,ACCUM_G0,120,9,0,,,,0,0,0,0,1,,,,,,0
2464,WAIT_MAC_02,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,120,10,0,0,0,ACCUM_G0,120,10,0,,,,0,0,0,0,0,,,,,,0
2465,WAIT_MAC_02,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,120,11,0,0,0,ACCUM_G0,120,11,0,,,,0,0,0,0,0,,,,,,0
2466,WAIT_MAC_02,1,0,0,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,120,12,0,0,0,ACCUM_G0,120,12,0,,,,0,0,0,0,0,,,,,,0
2467,WAIT_MAC_02,1,0,0,1,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,IDLE,0,0,0,1,1,1,0,0,120,13,0,0,0,ACCUM_G0,120,13,0,,,,0,0,0,0,1,,,,,,0
2468,WAIT_LB_RST,1,0,1,0,0,1,0,0,0,,,,,0,0,0,13,0,0,,,,,IDLE,0,0,0,0,1,1,0,0,120,14,0,0,0,ACCUM_G0,120,14,0,,,,0,0,0,0,0,,,,,,0
2469,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,1,0,0,120,15,0,0,0,ACCUM_G0,120,15,0,,,,0,0,0,0,0,,,,,,0
2470,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2471,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,0,2,0,0,0,0,2,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2472,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,0,3,0,0,0,0,3,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2473,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,0,4,0,0,0,0,4,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,1,,,,,,0
2474,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,0,5,0,0,0,0,5,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2475,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,0,6,0,0,0,0,6,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2476,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,0,7,0,0,0,0,7,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,1,,,,,,0
2477,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,0,8,0,0,0,0,8,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2478,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,0,9,0,0,0,0,9,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,1,,,,,,0
2479,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,0,10,0,0,0,0,10,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,1,,,,,,0
2480,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,0,11,0,0,0,0,11,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2481,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,0,12,0,0,0,0,12,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,1,,,,,,0
2482,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,1,,,,,,0
2483,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2484,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,1,2,0,0,0,1,2,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,1,,,,,,0
2485,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,1,3,0,0,0,1,3,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2486,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,1,4,0,0,0,1,4,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,1,,,,,,0
2487,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,1,5,0,0,0,1,5,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,1,,,,,,0
2488,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,1,6,0,0,0,1,6,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,1,,,,,,0
2489,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,1,7,0,0,0,1,7,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2490,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,1,8,0,0,0,1,8,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2491,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,1,9,0,0,0,1,9,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2492,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,1,10,0,0,0,1,10,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2493,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,1,11,0,0,0,1,11,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,1,,,,,,0
2494,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,1,12,0,0,0,1,12,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2495,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,2,0,0,0,0,2,0,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2496,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,2,1,0,0,0,2,1,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,1,,,,,,0
2497,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,0,1,2,2,0,0,0,2,2,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2498,CH35_IMG_IN,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,1,0,1,0,0,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2499,WAIT_MAC_35,1,1,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2500,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,WEIGHT_CAL,1,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,1,,,,,,0
2501,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,WEIGHT_CAL,1,1,1,1,0,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2502,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,WEIGHT_CAL,1,2,1,1,1,0,,,,,0,0,0,ACCUM_G1,0,0,0,,,,0,0,0,0,0,,,,,,0
2503,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,WEIGHT_CAL,1,3,1,1,1,1,0,1,0,0,0,0,0,ACCUM_G1,0,0,1,0,0,0,100,0,0,0,0,,,,,,0
2504,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,WEIGHT_CAL,1,4,1,1,1,1,0,1,0,1,0,0,0,ACCUM_G1,0,1,1,0,0,1,200,0,1,1,0,,,,,,0
2505,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,WEIGHT_CAL,1,5,1,1,1,1,0,1,0,2,0,0,0,ACCUM_G1,0,2,1,0,0,2,300,0,2,1,1,0,0,0,100,0,0
2506,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,WEIGHT_CAL,1,6,1,1,1,1,0,1,0,3,0,0,0,ACCUM_G1,0,3,1,0,0,3,400,0,2,1,1,0,0,1,200,0,0
2507,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,WEIGHT_CAL,1,7,1,1,1,1,0,1,0,4,0,0,0,ACCUM_G1,0,4,1,0,0,4,500,0,2,1,1,0,0,2,300,0,0
2508,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,WEIGHT_CAL,1,8,1,1,1,1,0,1,0,5,0,0,0,ACCUM_G1,0,5,1,0,0,5,600,0,2,1,0,,,,,,0
2509,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,WEIGHT_CAL,1,9,1,1,1,1,0,1,0,6,0,0,0,ACCUM_G1,0,6,1,0,0,6,700,0,3,1,0,,,,,,0
2510,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,WEIGHT_CAL,1,10,1,1,1,1,0,1,0,7,0,0,0,ACCUM_G1,0,7,1,0,0,7,800,0,4,1,0,,,,,,0
2511,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,WEIGHT_CAL,1,11,1,1,1,1,0,1,0,8,0,0,0,ACCUM_G1,0,8,1,0,0,8,900,0,5,1,0,,,,,,0
2512,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,WEIGHT_CAL,1,12,1,1,1,1,0,1,0,9,0,0,0,ACCUM_G1,0,9,1,0,0,9,1000,0,6,1,1,0,0,3,400,0,0
2513,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,WEIGHT_CAL,1,13,1,1,1,1,0,1,0,10,0,0,0,ACCUM_G1,0,10,1,0,0,10,1100,0,6,1,1,0,0,4,500,0,0
2514,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,WEIGHT_CAL,1,14,1,1,1,1,0,1,0,11,0,0,0,ACCUM_G1,0,11,1,0,0,11,1200,0,6,1,0,,,,,,0
2515,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,0,2,3,0,,,,,WEIGHT_CAL,1,15,1,1,1,1,0,1,0,12,0,0,0,ACCUM_G1,0,12,1,0,0,12,1300,0,7,1,1,0,0,5,600,0,0
