cycle,pos,y,x,och,code,out_ch_done,python,diff
9970,74,6,8,4,0,0,0,0
9971,75,6,9,4,0,0,0,0
9972,76,6,10,4,0,0,0,0
9973,77,7,0,4,233,0,233,0
9974,78,7,1,4,617,0,617,0
9975,79,7,2,4,0,0,0,0
9976,80,7,3,4,0,0,0,0
9977,81,7,4,4,0,0,0,0
9978,82,7,5,4,0,0,0,0
9979,83,7,6,4,87,0,87,0
9980,84,7,7,4,0,0,0,0
9981,85,7,8,4,0,0,0,0
9982,86,7,9,4,0,0,0,0
9983,87,7,10,4,0,0,0,0
9984,88,8,0,4,236,0,236,0
9985,89,8,1,4,417,0,417,0
9986,90,8,2,4,0,0,0,0
9987,91,8,3,4,0,0,0,0
9988,92,8,4,4,0,0,0,0
9989,93,8,5,4,0,0,0,0
9990,94,8,6,4,0,0,0,0
9991,95,8,7,4,0,0,0,0
9992,96,8,8,4,0,0,0,0
9993,97,8,9,4,0,0,0,0
9994,98,8,10,4,0,0,0,0
9995,99,9,0,4,0,0,0,0
9996,100,9,1,4,0,0,0,0
9997,101,9,2,4,0,0,0,0
9998,102,9,3,4,0,0,0,0
9999,103,9,4,4,0,0,0,0
10000,104,9,5,4,0,0,0,0
10001,105,9,6,4,0,0,0,0
10002,106,9,7,4,0,0,0,0
10003,107,9,8,4,0,0,0,0
10004,108,9,9,4,0,0,0,0
10005,109,9,10,4,0,0,0,0
10006,110,10,0,4,0,0,0,0
10007,111,10,1,4,0,0,0,0
10008,112,10,2,4,0,0,0,0
10009,113,10,3,4,0,0,0,0
10010,114,10,4,4,0,0,0,0
10011,115,10,5,4,0,0,0,0
10012,116,10,6,4,0,0,0,0
10013,117,10,7,4,0,0,0,0
10014,118,10,8,4,0,0,0,0
10015,119,10,9,4,0,0,0,0
10016,120,10,10,4,3,1,3,0
10017,0,0,0,5,0,0,0,0
10018,1,0,1,5,0,0,0,0
10019,2,0,2,5,0,0,0,0
10020,3,0,3,5,0,0,0,0
10021,4,0,4,5,0,0,0,0
10022,5,0,5,5,0,0,0,0
10023,6,0,6,5,0,0,0,0
10024,7,0,7,5,0,0,0,0
10025,8,0,8,5,0,0,0,0
10026,9,0,9,5,0,0,0,0
10027,10,0,10,5,0,0,0,0
10028,11,1,0,5,0,0,0,0
10029,12,1,1,5,0,0,0,0
10030,13,1,2,5,0,0,0,0
10031,14,1,3,5,0,0,0,0
10032,15,1,4,5,0,0,0,0
10033,16,1,5,5,0,0,0,0
10034,17,1,6,5,0,0,0,0
10035,18,1,7,5,0,0,0,0
10036,19,1,8,5,0,0,0,0
10037,20,1,9,5,0,0,0,0
10038,21,1,10,5,0,0,0,0
10039,22,2,0,5,0,0,0,0
10040,23,2,1,5,0,0,0,0
10041,24,2,2,5,0,0,0,0
10042,25,2,3,5,0,0,0,0
10043,26,2,4,5,0,0,0,0
10044,27,2,5,5,0,0,0,0
10045,28,2,6,5,0,0,0,0
10046,29,2,7,5,239,0,239,0
10047,30,2,8,5,0,0,0,0
10048,31,2,9,5,0,0,0,0
10049,32,2,10,5,0,0,0,0
10050,33,3,0,5,0,0,0,0
10051,34,3,1,5,0,0,0,0
10052,35,3,2,5,0,0,0,0
10053,36,3,3,5,0,0,0,0
10054,37,3,4,5,0,0,0,0
10055,38,3,5,5,0,0,0,0
10056,39,3,6,5,0,0,0,0
10057,40,3,7,5,0,0,0,0
10058,41,3,8,5,0,0,0,0
10059,42,3,9,5,0,0,0,0
10060,43,3,10,5,0,0,0,0
10061,44,4,0,5,0,0,0,0
10062,45,4,1,5,0,0,0,0
10063,46,4,2,5,0,0,0,0
10064,47,4,3,5,0,0,0,0
10065,48,4,4,5,0,0,0,0
10066,49,4,5,5,0,0,0,0
10067,50,4,6,5,0,0,0,0
10068,51,4,7,5,0,0,0,0
10069,52,4,8,5,0,0,0,0
10070,53,4,9,5,0,0,0,0
10071,54,4,10,5,0,0,0,0
10072,55,5,0,5,0,0,0,0
10073,56,5,1,5,0,0,0,0
10074,57,5,2,5,0,0,0,0
10075,58,5,3,5,974,0,974,0
10076,59,5,4,5,0,0,0,0
10077,60,5,5,5,0,0,0,0
10078,61,5,6,5,0,0,0,0
10079,62,5,7,5,0,0,0,0
10080,63,5,8,5,0,0,0,0
10081,64,5,9,5,0,0,0,0
10082,65,5,10,5,0,0,0,0
10083,66,6,0,5,0,0,0,0
10084,67,6,1,5,0,0,0,0
10085,68,6,2,5,0,0,0,0
10086,69,6,3,5,1795,0,1795,0
10087,70,6,4,5,0,0,0,0
10088,71,6,5,5,0,0,0,0
10089,72,6,6,5,0,0,0,0
10090,73,6,7,5,1023,0,1023,0
10091,74,6,8,5,0,0,0,0
10092,75,6,9,5,0,0,0,0
10093,76,6,10,5,0,0,0,0
10094,77,7,0,5,0,0,0,0
10095,78,7,1,5,0,0,0,0
10096,79,7,2,5,155,0,155,0
10097,80,7,3,5,1639,0,1639,0
10098,81,7,4,5,0,0,0,0
10099,82,7,5,5,0,0,0,0
10100,83,7,6,5,0,0,0,0
10101,84,7,7,5,1046,0,1046,0
10102,85,7,8,5,1480,0,1480,0
10103,86,7,9,5,0,0,0,0
10104,87,7,10,5,0,0,0,0
10105,88,8,0,5,0,0,0,0
10106,89,8,1,5,0,0,0,0
10107,90,8,2,5,880,0,880,0
10108,91,8,3,5,621,0,621,0
10109,92,8,4,5,0,0,0,0
10110,93,8,5,5,0,0,0,0
10111,94,8,6,5,0,0,0,0
10112,95,8,7,5,0,0,0,0
10113,96,8,8,5,110,0,110,0
10114,97,8,9,5,0,0,0,0
10115,98,8,10,5,0,0,0,0
10116,99,9,0,5,0,0,0,0
10117,100,9,1,5,0,0,0,0
10118,101,9,2,5,0,0,0,0
10119,102,9,3,5,0,0,0,0
10120,103,9,4,5,0,0,0,0
10121,104,9,5,5,0,0,0,0
10122,105,9,6,5,0,0,0,0
10123,106,9,7,5,0,0,0,0
10124,107,9,8,5,0,0,0,0
10125,108,9,9,5,0,0,0,0
10126,109,9,10,5,0,0,0,0
10127,110,10,0,5,0,0,0,0
10128,111,10,1,5,0,0,0,0
10129,112,10,2,5,0,0,0,0
10130,113,10,3,5,0,0,0,0
10131,114,10,4,5,0,0,0,0
10132,115,10,5,5,0,0,0,0
10133,116,10,6,5,0,0,0,0
10134,117,10,7,5,0,0,0,0
10135,118,10,8,5,0,0,0,0
